datetime,s1_q50_b1r1,s2_q50_b1r1,s3_q50_b1r1,s1_q10_b1r1,s2_q10_b1r1,s3_q10_b1r1,s1_q90_b1r1,s2_q90_b1r1,s3_q90_b1r1
2023-02-20 00:00,1886.6,1887.84,994.64,1164.5,1147.33,190.87,2021.44,2000.3,2134.75
2023-02-20 00:15,1895.93,1899.67,955.28,1237.69,1157.82,186.57,2003.8,2010.89,2128.7
2023-02-20 00:30,1910.0,1915.92,953.0,1250.85,1172.08,180.09,2012.0,2019.96,2135.26
2023-02-20 00:45,1931.74,1936.72,977.62,1265.28,1185.92,171.92,2027.48,2035.18,2132.06
2023-02-20 01:00,1938.15,1939.63,1011.0,1265.62,1183.36,166.86,2035.66,2037.65,2134.8
2023-02-20 01:15,1939.98,1940.01,1058.82,1268.76,1185.32,166.14,2036.78,2036.74,2136.5
2023-02-20 01:30,1939.7,1937.87,1056.75,1272.75,1188.39,157.22,2036.24,2035.04,2139.46
2023-02-20 01:45,1941.4,1945.0,1074.32,1271.37,1190.03,165.98,2036.98,2040.15,2140.28
2023-02-20 02:00,1951.76,1953.67,1101.18,1274.62,1192.2,165.69,2046.46,2046.53,2132.42
2023-02-20 02:15,1952.08,1957.15,1121.7,1273.69,1193.12,165.4,2046.9,2050.06,2135.11
2023-02-20 02:30,1957.74,1958.1,1116.44,1279.41,1196.38,162.12,2050.91,2049.55,2136.68
2023-02-20 02:45,1958.61,1962.79,1100.52,1282.11,1200.5,154.66,2053.33,2053.63,2133.24
2023-02-20 03:00,1963.64,1968.31,1108.58,1287.56,1205.98,150.46,2057.37,2055.52,2136.21
2023-02-20 03:15,1985.93,1994.42,1130.88,1303.19,1277.01,146.37,2116.77,2084.04,2134.66
2023-02-20 03:30,2005.21,2012.98,1120.56,1316.17,1291.36,140.88,2128.5,2109.92,2127.57
2023-02-20 03:45,2025.91,2035.79,1094.08,1326.07,1301.22,131.73,2140.5,2116.7,2123.36
2023-02-20 04:00,2027.34,2037.24,1092.83,1324.3,1299.68,130.01,2144.86,2118.52,2130.92
2023-02-20 04:15,2034.75,2047.88,1081.02,1332.09,1308.86,138.68,2149.41,2122.31,2117.42
2023-02-20 04:30,2050.74,2059.98,1056.05,1344.78,1320.47,156.85,2156.0,2126.4,2112.91
2023-02-20 04:45,2061.07,2067.64,1021.24,1348.85,1322.25,162.49,2163.99,2128.13,2108.54
2023-02-20 05:00,2066.18,2072.79,1009.91,1349.51,1323.16,162.2,2166.51,2130.21,2115.71
2023-02-20 05:15,2065.44,2071.04,1014.28,1347.86,1320.72,161.2,2166.17,2130.26,2111.24
2023-02-20 05:30,2070.98,2075.69,996.97,1354.76,1327.11,139.96,2166.55,2130.16,2098.12
2023-02-20 05:45,2079.76,2081.71,976.88,1362.4,1334.15,125.63,2166.63,2131.4,2095.2
2023-02-20 06:00,2086.09,2087.74,963.51,1365.55,1336.74,114.36,2166.73,2131.17,2120.25
2023-02-20 06:15,2077.03,2079.87,971.34,1383.41,1352.47,124.08,2154.43,2137.3,2109.38
2023-02-20 06:30,2077.53,2082.28,958.31,1383.32,1352.45,131.26,2153.45,2138.11,2101.82
2023-02-20 06:45,2082.29,2085.32,932.28,1384.51,1352.78,136.67,2156.14,2138.9,2086.15
2023-02-20 07:00,2081.49,2086.57,920.86,1386.8,1356.06,131.15,2155.51,2138.67,2093.29
2023-02-20 07:15,2084.25,2085.22,929.74,1387.11,1354.9,125.76,2157.22,2137.57,2101.38
2023-02-20 07:30,2081.47,2078.15,937.58,1386.34,1352.43,120.5,2155.05,2135.03,2061.88
2023-02-20 07:45,2075.84,2073.44,947.07,1382.36,1348.31,115.37,2153.21,2135.9,2048.68
2023-02-20 08:00,2073.81,2073.42,997.26,1384.01,1350.92,110.36,2151.77,2135.22,2071.01
2023-02-20 08:15,2053.48,2053.49,966.25,1366.82,1333.07,98.66,2143.64,2130.46,2033.34
2023-02-20 08:30,2050.44,2049.18,957.8,1364.95,1331.1,89.94,2140.08,2129.2,1937.09
2023-02-20 08:45,2037.95,2038.64,942.27,1358.14,1325.66,86.05,2121.29,2106.11,1904.83
2023-02-20 09:00,2023.57,2022.18,909.89,1349.49,1315.11,83.65,2112.37,2095.7,1922.7
2023-02-20 09:15,2020.68,2016.86,890.57,1227.61,1279.58,81.68,2110.83,2091.92,1932.72
2023-02-20 09:30,2017.19,2012.75,918.09,1219.4,1271.07,82.64,2109.68,2089.12,1880.47
2023-02-20 09:45,2005.38,1998.05,856.6,1215.44,1265.53,82.87,2086.87,2079.29,1886.89
2023-02-20 10:00,1996.31,1989.19,827.16,1212.7,1261.65,83.75,2079.59,2071.49,1810.85
2023-02-20 10:15,2006.14,2000.12,814.47,1213.19,1263.59,80.85,2086.95,2079.55,1858.47
2023-02-20 10:30,2012.11,2001.87,840.67,1217.07,1265.32,74.36,2092.22,2080.94,1869.25
2023-02-20 10:45,2020.29,2011.78,867.41,1225.67,1274.62,72.05,2110.38,2086.91,1794.91
2023-02-20 11:00,2021.61,2016.74,897.0,1225.6,1276.3,69.78,2111.59,2091.65,1801.11
2023-02-20 11:15,2028.25,2020.36,926.85,1226.78,1278.12,67.55,2115.81,2095.65,1768.86
2023-02-20 11:30,2032.63,2026.41,922.96,1233.96,1286.48,65.36,2119.03,2101.15,1786.94
2023-02-20 11:45,2027.05,2021.1,871.99,1228.74,1280.86,38.72,2116.31,2098.16,1811.51
2023-02-20 12:00,2025.29,2019.28,800.88,1228.47,1280.56,38.74,2115.67,2097.72,1891.81
2023-02-20 12:15,2031.15,2024.73,773.77,1234.15,1290.18,39.94,2112.43,2110.64,1903.4
2023-02-20 12:30,2038.88,2026.82,750.86,1240.94,1295.4,41.2,2115.25,2110.97,1865.41
2023-02-20 12:45,2037.84,2028.12,728.41,1239.12,1293.76,42.5,2114.95,2112.81,1862.7
2023-02-20 13:00,2027.35,2020.34,714.46,1228.98,1284.24,57.05,2110.34,2109.47,1819.08
2023-02-20 13:15,2026.01,2018.12,719.11,1229.52,1285.21,41.22,2110.57,2094.65,1834.69
2023-02-20 13:30,2020.95,2013.35,723.83,1229.94,1286.67,38.55,2095.38,2105.27,1842.53
2023-02-20 13:45,2021.21,2010.59,728.57,1230.37,1284.99,35.88,2095.73,2089.21,1874.93
2023-02-20 14:00,2014.79,2009.19,733.33,1232.55,1288.09,34.47,2092.26,2101.46,1864.41
2023-02-20 14:15,2014.88,1997.56,733.59,1233.6,1284.15,35.12,2092.17,2092.89,1871.71
2023-02-20 14:30,2010.67,1988.77,735.88,1225.71,1273.76,33.8,2089.85,2074.54,1880.18
2023-02-20 14:45,2009.19,1988.89,724.77,1224.36,1274.98,30.62,2084.9,2074.99,1884.4
2023-02-20 15:00,1998.45,1982.11,730.86,1218.45,1267.21,23.54,2078.81,2072.22,1908.5
2023-02-20 15:15,1987.86,1978.26,736.99,1269.57,1202.67,33.75,2100.41,2109.86,1919.8
2023-02-20 15:30,1975.87,1967.52,720.58,1261.06,1196.19,39.0,2077.98,2103.51,1884.37
2023-02-20 15:45,1970.55,1953.77,689.9,1261.01,1193.24,39.8,2071.47,2095.44,1891.93
2023-02-20 16:00,1962.72,1947.12,682.04,1250.21,1177.34,40.61,2068.84,2092.76,1911.14
2023-02-20 16:15,1954.03,1940.2,687.95,1247.19,1182.46,41.43,2062.61,2085.8,1914.48
2023-02-20 16:30,1952.16,1940.8,694.92,1247.7,1186.53,47.08,2059.55,2085.41,1921.63
2023-02-20 16:45,1946.38,1933.54,700.93,1240.58,1181.08,48.02,2058.38,2083.38,1948.45
2023-02-20 17:00,1944.03,1935.81,706.98,1233.66,1180.09,48.96,2057.09,2083.14,2040.48
2023-02-20 17:15,1937.63,1931.16,747.25,1234.84,1170.05,48.23,2055.16,2081.34,2066.92
2023-02-20 17:30,1942.78,1931.64,775.21,1232.75,1176.72,41.95,2056.4,2080.79,2029.32
2023-02-20 17:45,1932.09,1925.34,770.51,1222.69,1170.12,35.92,2051.76,2076.08,2052.27
2023-02-20 18:00,1918.21,1910.1,768.16,1217.04,1161.51,29.12,2046.39,2066.19,2082.09
2023-02-20 18:15,1915.75,1903.97,751.73,1238.81,1166.8,30.65,2034.5,2048.61,2071.73
2023-02-20 18:30,1925.43,1901.84,714.95,1248.48,1164.0,31.77,2038.72,2048.58,2034.82
2023-02-20 18:45,1935.55,1904.48,676.92,1249.44,1165.09,34.32,2043.3,2048.91,2030.09
2023-02-20 19:00,1931.43,1902.39,638.64,1246.19,1164.05,29.84,2042.02,2045.34,2081.27
2023-02-20 19:15,1938.63,1897.83,629.09,1252.99,1163.89,28.98,2044.28,2042.91,2058.52
2023-02-20 19:30,1938.94,1886.12,634.83,1251.85,1159.75,20.68,2044.45,2038.27,2030.78
2023-02-20 19:45,1929.96,1872.92,638.83,1245.6,1144.7,22.7,2043.64,2032.81,2031.01
2023-02-20 20:00,1932.49,1859.39,638.81,1241.21,1130.75,23.03,2041.74,2026.94,1940.52
2023-02-20 20:15,1930.0,1849.74,636.41,1238.23,1127.59,35.68,2040.66,2022.07,1938.41
2023-02-20 20:30,1917.15,1832.73,626.88,1226.64,1116.08,37.6,2033.61,2013.56,1900.86
2023-02-20 20:45,1888.68,1807.09,617.44,1201.79,1103.07,37.15,1991.2,1999.42,1897.79
2023-02-20 21:00,1877.86,1799.06,608.9,1200.71,1094.55,36.7,1985.69,1995.36,1886.71
2023-02-20 21:15,1854.35,1780.45,607.84,1156.76,974.24,36.25,1976.53,1977.13,1904.8
2023-02-20 21:30,1813.8,1753.16,618.89,1117.41,949.41,36.65,1945.88,1961.67,2014.72
2023-02-20 21:45,1789.51,1732.62,630.57,1096.51,933.37,38.4,1922.6,1955.04,2063.47
2023-02-20 22:00,1759.67,1700.79,636.54,1070.17,909.55,37.72,1903.54,1936.27,2053.99
2023-02-20 22:15,1723.56,1665.0,634.42,1039.09,883.35,39.65,1874.03,1911.64,2080.31
2023-02-20 22:30,1694.95,1635.6,626.86,1017.07,863.98,38.02,1853.64,1896.89,2086.29
2023-02-20 22:45,1668.01,1612.5,619.36,997.04,847.36,36.64,1833.1,1887.01,2102.72
2023-02-20 23:00,1521.52,1552.99,541.58,904.13,903.21,30.75,1649.86,1723.64,1937.27
2023-02-20 23:15,1492.79,1520.76,566.94,880.08,875.62,20.79,1622.66,1695.98,1926.51
2023-02-20 23:30,1469.06,1497.81,593.36,861.87,856.78,20.87,1601.18,1675.67,1920.74
2023-02-20 23:45,1444.8,1466.47,590.34,842.84,834.69,20.41,1575.76,1647.82,1919.78
2023-02-21 00:00,1421.83,1438.61,569.47,821.03,811.95,30.94,1555.96,1627.3,1917.93
2023-02-21 00:15,1388.22,1404.94,523.94,839.4,783.36,31.07,1556.42,1553.7,1908.73
2023-02-21 00:30,1358.86,1368.99,485.56,818.03,761.02,31.21,1528.86,1523.39,1904.58
2023-02-21 00:45,1325.63,1335.61,469.18,795.54,739.77,31.35,1497.51,1492.91,1892.78
2023-02-21 01:00,1295.28,1298.01,460.93,768.94,711.94,30.91,1471.66,1462.86,1905.88
2023-02-21 01:15,1260.51,1258.77,454.74,747.02,690.13,30.49,1447.62,1438.04,1902.54
2023-02-21 01:30,1224.26,1216.71,448.6,727.61,670.26,30.56,1410.37,1398.25,1891.49
2023-02-21 01:45,1183.45,1170.36,442.52,705.0,647.51,30.64,1369.36,1354.69,1883.98
2023-02-21 02:00,1144.5,1127.73,436.49,674.51,617.61,30.85,1333.44,1317.59,1892.18
2023-02-21 02:15,1107.85,1092.98,430.52,645.55,590.59,30.5,1304.73,1290.43,1883.83
2023-02-21 02:30,1068.55,1057.12,424.6,611.6,559.07,30.14,1272.92,1261.1,1881.85
2023-02-21 02:45,1030.94,1027.59,426.4,581.19,532.52,30.35,1238.08,1231.39,1877.93
2023-02-21 03:00,994.02,999.49,430.39,552.26,507.44,30.56,1206.37,1205.02,1883.21
2023-02-21 03:15,968.0,980.71,446.7,536.15,501.46,27.8,1245.55,1213.35,1899.21
2023-02-21 03:30,946.52,963.44,465.45,516.39,494.51,16.64,1225.54,1196.49,1908.15
2023-02-21 03:45,926.08,944.33,482.62,500.82,486.68,11.33,1203.94,1176.34,1909.21
2023-02-21 04:00,906.83,922.18,499.72,486.9,477.41,10.97,1190.25,1161.78,1928.66
2023-02-21 04:15,876.32,885.75,517.67,471.08,453.86,10.62,1155.36,1125.28,1921.85
2023-02-21 04:30,846.07,850.44,536.04,455.22,422.55,10.29,1120.19,1089.14,1908.02
2023-02-21 04:45,815.43,815.66,554.82,437.21,392.3,10.03,1086.28,1054.51,1910.3
2023-02-21 05:00,783.81,783.82,570.15,415.4,369.3,9.78,1054.13,1023.74,1905.39
2023-02-21 05:15,739.84,741.32,567.45,391.0,349.12,8.41,1002.27,974.53,1902.27
2023-02-21 05:30,699.87,701.22,564.22,372.04,325.65,6.92,956.33,929.96,1899.81
2023-02-21 05:45,661.78,660.96,561.0,351.49,300.15,6.87,921.71,895.63,1897.32
2023-02-21 06:00,624.5,622.91,546.49,322.94,274.25,5.07,883.1,858.02,1898.73
2023-02-21 06:15,588.59,586.13,554.12,293.01,256.19,7.29,929.3,870.34,1913.91
2023-02-21 06:30,553.93,550.04,561.81,271.58,234.91,7.63,899.65,839.82,1924.77
2023-02-21 06:45,520.64,514.39,560.79,243.89,206.91,7.81,873.05,811.83,1913.06
2023-02-21 07:00,488.68,480.45,549.67,222.66,184.33,7.83,836.35,773.97,1929.21
2023-02-21 07:15,465.61,456.16,530.03,212.17,172.43,6.03,813.27,750.24,2027.39
2023-02-21 07:30,442.15,435.03,510.86,194.91,156.79,6.19,793.47,731.74,2046.4
2023-02-21 07:45,420.96,416.57,492.13,177.84,144.47,16.02,775.07,714.87,2001.98
2023-02-21 08:00,401.99,399.99,474.3,160.1,127.74,8.36,757.83,699.0,2011.0
2023-02-21 08:15,390.85,390.77,454.48,157.45,125.81,9.81,744.43,686.58,2039.7
2023-02-21 08:30,380.09,381.7,441.57,149.23,118.15,10.46,731.24,674.23,2059.88
2023-02-21 08:45,368.2,373.49,438.29,142.26,112.36,10.09,718.58,663.34,2041.2
2023-02-21 09:00,354.87,365.91,435.74,134.01,106.15,9.73,704.52,652.34,2044.7
2023-02-21 09:15,349.91,367.91,433.19,125.98,125.36,9.37,619.79,611.77,2035.0
2023-02-21 09:30,347.37,370.92,430.66,123.14,124.12,9.02,620.89,615.53,2044.35
2023-02-21 09:45,347.36,372.3,428.14,118.92,120.23,8.67,622.93,618.03,1981.66
2023-02-21 10:00,349.86,371.45,425.63,114.48,114.69,8.24,627.08,620.22,1978.96
2023-02-21 10:15,365.05,377.94,427.42,120.37,118.36,7.05,640.6,629.29,2019.19
2023-02-21 10:30,383.62,384.64,432.05,126.9,121.73,4.53,654.18,636.69,2033.26
2023-02-21 10:45,401.36,392.64,438.69,137.7,129.88,3.81,670.89,648.12,2039.89
2023-02-21 11:00,416.14,402.6,447.8,140.38,131.6,1.42,687.52,662.31,2036.1
2023-02-21 11:15,426.48,411.09,457.02,144.41,135.35,1.27,699.03,672.62,2044.31
2023-02-21 11:30,436.48,419.52,466.38,150.98,141.67,0.64,700.36,672.97,2039.91
2023-02-21 11:45,447.68,429.34,475.39,155.62,146.38,0.5700000000000001,708.15,680.28,2038.53
2023-02-21 12:00,459.41,439.8,486.98,160.47,151.21,0.1,713.12,684.88,2056.03
2023-02-21 12:15,457.35,435.96,506.81,157.94,170.15,0.1,632.12,706.97,2066.32
2023-02-21 12:30,456.65,430.69,528.96,165.97,176.81,0.5700000000000001,629.96,702.43,2048.53
2023-02-21 12:45,456.09,422.84,558.88,167.43,175.97,0.61,637.39,706.18,2032.23
2023-02-21 13:00,454.42,414.82,591.89,165.69,172.06,0.64,650.72,715.95,2037.12
2023-02-21 13:15,436.72,394.56,638.62,154.35,159.32,1.12,630.71,694.95,2038.49
2023-02-21 13:30,414.75,378.16,668.0,142.02,148.24,0.6000000000000001,606.14,674.22,2052.56
2023-02-21 13:45,390.43,360.94,688.32,124.25,132.1,0.58,582.32,655.25,2016.69
2023-02-21 14:00,371.35,343.61,708.02,116.3,124.16,0.56,561.26,635.54,2018.68
2023-02-21 14:15,342.23,318.77,728.08,99.09,107.51,0.59,531.0,604.47,2019.89
2023-02-21 14:30,310.57,296.13,749.62,82.94,93.23,1.1,499.72,581.9,2032.06
2023-02-21 14:45,276.27,270.85,770.44,72.15,83.35,0.61,461.0,550.87,2040.51
2023-02-21 15:00,244.29,246.62,791.65,59.76,69.46,0.56,429.26,524.96,2039.33
2023-02-21 15:15,209.29,217.65,815.58,41.79,48.57,0.6000000000000001,444.21,638.57,2047.46
2023-02-21 15:30,177.77,190.09,836.47,31.19,35.96,0.55,415.27,613.48,2062.99
2023-02-21 15:45,149.41,163.56,857.1,20.14,27.56,0.1,389.79,591.3,2064.2
2023-02-21 16:00,127.51,137.76,874.61,14.34,18.0,0.1,366.33,567.24,2066.46
2023-02-21 16:15,103.82,111.36,895.84,6.93,15.71,0.1,343.19,543.6,2068.21
2023-02-21 16:30,84.71,87.25,917.51,5.38,12.9,0.1,323.9,522.9,2060.19
2023-02-21 16:45,67.82,68.54,923.5,1.2,3.34,0.1,308.29,507.71,2065.42
2023-02-21 17:00,54.93,55.04,929.21,0.0,0.5700000000000001,0.1,294.18,494.47,2068.81
2023-02-21 17:15,42.82,42.92,931.63,0.0,0.0,0.1,285.56,486.7,2080.26
2023-02-21 17:30,34.58,34.68,919.17,0.0,0.0,0.1,276.41,478.13,2049.01
2023-02-21 17:45,28.08,28.18,907.08,0.0,0.0,0.1,269.09,471.29,2039.08
2023-02-21 18:00,22.86,22.95,898.83,0.0,0.0,0.1,259.84,462.44,2059.05
2023-02-21 18:15,18.77,18.69,899.81,0.0,0.0,0.1,310.58,662.66,2067.3
2023-02-21 18:30,15.68,15.59,897.67,0.0,0.0,0.1,302.24,654.79,2079.13
2023-02-21 18:45,13.36,13.26,899.35,0.0,0.0,0.1,298.0,650.91,2066.17
2023-02-21 19:00,12.37,11.89,898.43,0.0,0.0,0.1,294.78,647.9,2050.18
2023-02-21 19:15,12.72,11.89,890.65,0.0,0.0,0.1,293.61,646.57,2058.66
2023-02-21 19:30,15.28,14.05,884.88,0.0,0.0,0.1,297.74,650.09,2064.79
2023-02-21 19:45,18.89,17.7,896.05,0.0,0.0,0.1,304.6,656.45,2050.47
2023-02-21 20:00,24.47,23.62,904.78,0.0,0.0,0.1,315.5,666.73,2060.46
2023-02-21 20:15,33.27,32.01,906.25,0.0,0.0,0.1,326.2,676.21,2058.21
2023-02-21 20:30,46.87,44.29,897.11,0.5,0.0,0.1,341.55,689.14,2041.0
2023-02-21 20:45,67.22,61.19,887.3,0.61,0.0,0.1,370.81,714.41,2069.34
2023-02-21 21:00,94.4,82.11,877.55,1.14,0.56,0.1,401.78,738.95,2055.57
2023-02-21 21:15,121.42,101.24,867.29,3.47,0.67,0.1,376.42,794.54,2064.83
2023-02-21 21:30,151.51,123.67,872.2,5.94,2.83,0.1,410.13,819.0,2068.36
2023-02-21 21:45,182.18,149.63,880.27,7.26,4.17,0.1,442.75,843.66,2065.84
2023-02-21 22:00,213.89,179.75,876.06,19.52,9.79,0.1,484.56,878.15,2067.69
2023-02-21 22:15,239.17,202.57,874.94,27.21,19.85,0.1,503.13,890.75,2080.72
2023-02-21 22:30,267.34,230.05,864.57,41.6,32.31,0.59,528.28,909.96,2074.57
2023-02-21 22:45,298.58,259.49,835.39,50.79,39.71,1.12,561.22,935.88,2078.02
2023-02-21 23:00,233.27,233.27,951.83,44.39,44.39,160.77,495.59,495.59,2079.51
2023-02-21 23:15,250.3,250.3,984.34,52.11,52.11,174.45,525.35,525.35,2066.21
2023-02-21 23:30,260.58,260.58,1011.21,61.02,61.02,181.56,537.83,537.83,2069.92
2023-02-21 23:45,265.95,265.95,1040.53,66.51,66.51,186.04,539.88,539.88,2068.87
2023-02-22 00:00,266.06,266.06,1043.11,63.41,63.41,190.63,532.82,532.82,2072.53
2023-02-22 00:15,256.71,256.71,1038.04,54.67,54.67,189.32,450.83,450.83,2100.73
2023-02-22 00:30,252.6,252.6,1024.6,55.83,55.83,188.01,433.92,433.92,2078.9
2023-02-22 00:45,256.37,256.37,1020.42,56.12,56.12,186.72,431.68,431.68,2086.94
2023-02-22 01:00,261.83,261.83,1026.64,60.38,60.38,185.44,438.62,438.62,2083.18
2023-02-22 01:15,261.89,261.89,1031.22,59.2,59.2,184.16,442.87,442.87,2081.96
2023-02-22 01:30,260.69,260.69,1045.02,56.42,56.42,182.9,444.4,444.4,2061.44
2023-02-22 01:45,255.16,255.16,1060.43,49.22,49.22,179.24,441.76,441.76,2051.62
2023-02-22 02:00,255.12,255.12,1076.01,43.46,43.46,175.29,452.03,452.03,2058.57
2023-02-22 02:15,249.83,249.83,1088.14,42.34,42.34,171.41,440.1,440.1,2057.1
2023-02-22 02:30,241.72,241.72,1103.4,40.3,40.3,167.6,430.75,430.75,2039.73
2023-02-22 02:45,233.47,233.47,1120.06,38.51,38.51,160.2,421.92,421.92,1996.03
2023-02-22 03:00,242.96,242.96,1119.69,38.7,38.7,156.5,466.4,466.4,1936.29
2023-02-22 03:15,239.85,239.85,1121.88,31.67,31.67,151.48,529.07,529.07,1913.68
2023-02-22 03:30,226.22,226.22,1135.05,30.74,30.74,148.45,510.98,510.98,1884.13
2023-02-22 03:45,213.18,213.18,1165.12,26.21,26.21,146.42,492.0,492.0,1892.87
2023-02-22 04:00,212.78,212.78,1177.14,25.63,25.63,145.18,508.04,508.04,1914.7
2023-02-22 04:15,221.95,221.95,1170.97,24.43,24.43,136.96,546.61,546.61,1904.88
2023-02-22 04:30,191.17,191.17,1165.34,24.43,24.43,138.57,469.31,469.31,1876.81
2023-02-22 04:45,168.9,168.9,1170.66,24.76,24.76,143.97,416.13,416.13,1886.73
2023-02-22 05:00,192.95,192.95,1178.51,19.24,19.24,143.63,488.76,488.76,1896.99
2023-02-22 05:15,191.4,191.4,1164.27,18.93,18.93,143.31,493.26,493.26,1919.95
2023-02-22 05:30,170.21,170.21,1159.39,19.44,19.44,143.01,435.67,435.67,1926.79
2023-02-22 05:45,173.17,173.17,1145.91,10.87,10.87,142.73,449.06,449.06,1911.21
2023-02-22 06:00,176.51,176.51,1138.75,16.81,16.81,142.46,463.66,463.66,1928.35
2023-02-22 06:15,199.23,199.23,1146.01,17.04,17.04,142.01,575.53,575.53,1898.17
2023-02-22 06:30,214.06,214.06,1108.17,10.59,10.59,144.64,597.84,597.84,1902.58
2023-02-22 06:45,215.27,215.27,1091.33,10.74,10.74,150.14,583.63,583.63,1909.29
2023-02-22 07:00,223.38,223.38,1106.79,7.81,7.81,165.07,582.59,582.59,1927.49
2023-02-22 07:15,234.56,234.56,1118.05,10.18,10.18,176.25,573.6,573.6,1873.0
2023-02-22 07:30,256.66,256.66,1110.3,7.47,7.47,179.15,594.17,594.17,1896.53
2023-02-22 07:45,286.55,286.55,1112.25,9.44,9.44,182.97,630.0,630.0,1936.43
2023-02-22 08:00,318.83,318.83,1110.74,21.92,21.92,196.19,667.8,667.8,2042.27
2023-02-22 08:15,338.43,338.43,1088.6,28.23,28.23,211.22,678.69,678.69,2046.65
2023-02-22 08:30,355.56,355.56,1061.01,43.21,43.21,218.46,679.32,679.32,2009.18
2023-02-22 08:45,380.83,380.83,1033.92,56.54,56.54,222.39,715.81,715.81,1998.98
2023-02-22 09:00,414.04,414.04,1065.28,69.64,69.64,226.37,757.56,757.56,2026.93
2023-02-22 09:15,432.67,432.67,1078.57,93.66,93.66,230.39,736.9,736.9,2045.49
2023-02-22 09:30,443.85,443.85,1074.8,96.21,96.21,234.46,759.6,759.6,2073.93
2023-02-22 09:45,452.55,452.55,1047.69,96.4,96.4,241.89,790.17,790.17,2067.77
2023-02-22 10:00,458.53,458.53,1025.54,99.09,99.09,246.11,819.42,819.42,2062.62
2023-02-22 10:15,453.09,453.09,999.21,101.65,101.65,250.37,808.75,808.75,2063.13
2023-02-22 10:30,455.37,455.37,973.33,103.08,103.08,254.68,799.89,799.89,2052.61
2023-02-22 10:45,469.03,469.03,949.46,108.43,108.43,259.03,813.39,813.39,2061.07
2023-02-22 11:00,481.56,481.56,946.13,114.51,114.51,263.44,821.33,821.33,2096.72
2023-02-22 11:15,487.3,487.3,939.39,121.47,121.47,267.89,822.43,822.43,2101.36
2023-02-22 11:30,497.14,497.14,949.15,127.7,127.7,272.38,825.11,825.11,2104.87
2023-02-22 11:45,515.16,515.16,962.16,141.83,141.83,262.34,834.93,834.93,2114.3
2023-02-22 12:00,542.83,542.83,970.11,163.82,163.82,238.69,853.64,853.64,2114.37
2023-02-22 12:15,555.4,555.4,983.61,195.97,195.97,216.43,884.09,884.09,2117.91
2023-02-22 12:30,567.46,567.46,1009.67,209.08,209.08,194.67,884.31,884.31,2111.38
2023-02-22 12:45,584.3,584.3,1007.15,224.71,224.71,177.24,892.32,892.32,2109.31
2023-02-22 13:00,602.31,602.31,1052.59,241.37,241.37,160.77,899.94,899.94,2113.28
2023-02-22 13:15,602.01,602.01,1078.04,245.03,245.03,138.85,892.48,892.48,2115.98
2023-02-22 13:30,591.77,591.77,1094.59,249.17,249.17,124.81,880.49,880.49,2118.08
2023-02-22 13:45,572.07,572.07,1127.35,250.05,250.05,111.63,861.34,861.34,2113.59
2023-02-22 14:00,558.45,558.45,1176.15,250.67,250.67,88.9,851.62,851.62,2118.69
2023-02-22 14:15,534.01,534.01,1231.08,252.99,252.99,93.31,819.43,819.43,2123.23
2023-02-22 14:30,511.04,511.04,1283.77,245.31,245.31,112.5,789.04,789.04,2120.46
2023-02-22 14:45,487.55,487.55,1319.33,233.17,233.17,120.93,762.99,762.99,2114.85
2023-02-22 15:00,464.36,464.36,1352.7,210.11,210.11,129.71,744.68,744.68,2120.33
2023-02-22 15:15,437.6,437.6,1407.94,178.06,178.06,138.85,853.4,853.4,2124.66
2023-02-22 15:30,410.95,410.95,1451.39,146.51,146.51,148.35,837.72,837.72,2131.39
2023-02-22 15:45,387.36,387.36,1487.19,126.12,126.12,162.76,822.42,822.42,2135.85
2023-02-22 16:00,369.97,369.97,1486.72,108.43,108.43,160.74,813.27,813.27,2137.59
2023-02-22 16:15,357.33,357.33,1547.13,102.33,102.33,148.98,802.22,802.22,2149.5
2023-02-22 16:30,344.22,344.22,1578.24,96.53,96.53,144.73,792.29,792.29,2165.46
2023-02-22 16:45,331.39,331.39,1594.92,87.43,87.43,168.32,782.84,782.84,2166.88
2023-02-22 17:00,320.45,320.45,1622.46,79.18,79.18,186.39,776.41,776.41,2166.88
2023-02-22 17:15,316.9,316.9,1715.0,73.45,73.45,199.94,790.06,790.06,2166.88
2023-02-22 17:30,313.88,313.88,1754.28,68.19,68.19,195.18,804.88,804.88,2166.88
2023-02-22 17:45,312.07,312.07,1733.23,61.6,61.6,189.17,823.41,823.41,2166.88
2023-02-22 18:00,310.02,310.02,1766.87,54.17,54.17,183.27,830.12,830.12,2166.88
2023-02-22 18:15,313.03,313.03,1798.05,30.07,30.07,187.46,1003.38,1003.38,2166.88
2023-02-22 18:30,317.28,317.28,1828.63,18.87,18.87,191.71,1021.47,1021.47,2166.31
2023-02-22 18:45,325.17,325.17,1823.6,15.91,15.91,196.01,1054.11,1054.11,2166.88
2023-02-22 19:00,334.77,334.77,1817.36,18.02,18.02,200.37,1063.86,1063.86,2149.57
2023-02-22 19:15,345.31,345.31,1815.34,20.24,20.24,204.79,1061.63,1061.63,2145.15
2023-02-22 19:30,356.85,356.85,1764.73,23.2,23.2,209.27,1074.87,1074.87,2146.99
2023-02-22 19:45,369.13,369.13,1763.06,26.26,26.26,217.15,1082.04,1082.04,2166.88
2023-02-22 20:00,382.28,382.28,1739.61,29.21,29.21,224.18,1095.66,1095.66,2166.88
